Record_ID,Date,Crop_Name,Variety,Market_Name,District,Quantity_Arrived_kg,Demand_Level,Supply_Level,Weather,Festival_Season,Transportation_Cost,Distance_to_Market_km,Crop_Quality,Storage_Days,Buyer_Type,Farmer_Experience_Years,Market_Competition,Fuel_Price_per_Litre,Profit
R04388,24-04-2026,Tomato,Premium,Karur Market,Coimbatore,3246,Low,Medium,Sunny,No,690,187,Grade B,9,Retailer,23,Low,92,104215
R04389,08-07-2026,Carrot,Local,Karur Market,Trichy,280,High,High,Sunny,No,2497,15,Grade B,0,Supermarket,13,High,108,76489
R04390,16-07-2025,Cabbage,Local,Erode Market,Namakkal,1657,High,Low,Cloudy,No,1094,94,Grade C,11,Wholesaler,10,Medium,110,86084
R04391,28-12-2026,Onion,Local,Madurai Market,Trichy,746,Medium,High,Sunny,Yes,3598,192,Grade C,4,Exporter,24,High,112,77182
R04392,13-08-2025,Cabbage,Premium,Salem Market,Namakkal,2064,High,Low,Rainy,No,4300,144,Grade B,13,Retailer,27,High,98,88930
R04393,29-11-2025,Beetroot,Hybrid,Karur Market,Trichy,3696,Low,High,Sunny,Yes,3270,130,Grade C,13,Supermarket,37,Low,95,95884
R04394,10-10-2026,Carrot,Premium,Trichy Market,Trichy,2188,High,Low,Sunny,No,4730,84,Grade B,14,Supermarket,17,High,110,111265
R04395,05-03-2025,Radish,Local,Madurai Market,Coimbatore,4034,Medium,Low,Cloudy,No,2902,240,Grade C,1,Wholesaler,36,Medium,90,91386
R04396,18-03-2025,Onion,Premium,Madurai Market,Namakkal,3447,High,Low,Sunny,Yes,4679,187,Grade C,3,Wholesaler,31,High,91,116461
R04397,26-04-2025,Onion,Local,Trichy Market,Namakkal,126,High,High,Rainy,No,2470,183,Grade B,8,Supermarket,15,High,94,53942
R04398,24-12-2025,Cauliflower,Hybrid,Salem Market,Erode,626,High,High,Cloudy,Yes,908,6,Grade C,8,Supermarket,9,Medium,101,84629
R04399,22-06-2026,Pumpkin,Local,Erode Market,Tiruppur,2897,Medium,Low,Cloudy,No,1614,179,Grade A,0,Retailer,35,High,107,97279
R04400,18-06-2026,Pumpkin,Hybrid,Tiruppur Market,Trichy,974,Medium,Low,Cloudy,No,1556,45,Grade A,11,Supermarket,28,High,120,94007
R04401,03-12-2026,Carrot,Local,Trichy Market,Dindigul,1997,Medium,Medium,Rainy,Yes,567,189,Grade B,6,Wholesaler,30,Medium,117,95063
R04402,30-12-2026,Drumstick,Local,Dindigul Market,Dindigul,434,Low,Medium,Cloudy,No,2223,27,Grade A,0,Wholesaler,21,High,115,57623
R04403,17-07-2025,Beetroot,Hybrid,Chennai Market,Dindigul,1896,Low,Medium,Rainy,No,1136,182,Grade B,2,Supermarket,37,Medium,91,83056
R04404,12-11-2026,Tomato,Hybrid,Trichy Market,Tiruppur,3974,Low,Low,Rainy,No,4474,142,Grade A,3,Wholesaler,7,High,114,82889
R04405,18-02-2025,Beans,Hybrid,Coimbatore Market,Chennai,4834,Medium,Medium,Rainy,No,569,69,Grade A,11,Wholesaler,29,Medium,103,110898
R04406,31-08-2026,Radish,Hybrid,Namakkal Market,Madurai,1172,Medium,Medium,Rainy,No,3330,12,Grade B,0,Wholesaler,36,High,105,63623
R04407,08-08-2025,Beetroot,Hybrid,Salem Market,Madurai,4604,Low,Medium,Cloudy,Yes,1476,34,Grade B,13,Wholesaler,39,Medium,111,117136
R04408,31-01-2026,Chilli,Premium,Salem Market,Namakkal,1974,Medium,Low,Rainy,Yes,2375,48,Grade B,10,Supermarket,19,Medium,116,119468
R04409,04-01-2025,Pumpkin,Premium,Tiruppur Market,Karur,4417,High,Medium,Rainy,Yes,1392,23,Grade C,2,Wholesaler,13,High,91,111563
R04410,12-10-2025,Brinjal,Local,Erode Market,Namakkal,2765,Low,Medium,Rainy,No,3610,69,Grade B,0,Supermarket,20,Medium,95,82038
R04411,22-09-2025,Tomato,Hybrid,Trichy Market,Erode,3415,Low,Low,Cloudy,No,2557,220,Grade A,15,Retailer,4,Low,97,78532
R04412,13-08-2025,Beans,Premium,Coimbatore Market,Trichy,3710,Medium,Low,Sunny,Yes,520,113,Grade C,12,Retailer,24,High,114,115493
R04413,28-05-2026,Tomato,Premium,Karur Market,Chennai,3530,High,Low,Sunny,Yes,4278,18,Grade C,0,Exporter,10,Medium,94,144064
R04414,05-03-2025,Beans,Hybrid,Madurai Market,Coimbatore,4699,High,Medium,Cloudy,Yes,1441,102,Grade C,13,Exporter,29,Low,98,129879
R04415,27-09-2026,Cabbage,Premium,Tiruppur Market,Coimbatore,831,High,Medium,Rainy,Yes,567,140,Grade B,10,Supermarket,37,Low,112,100694
R04416,26-10-2025,Radish,Hybrid,Chennai Market,Erode,3677,Medium,High,Sunny,Yes,1371,117,Grade A,10,Wholesaler,26,Low,105,104849
R04417,06-05-2025,Chilli,Hybrid,Namakkal Market,Coimbatore,4892,Medium,High,Sunny,No,1349,230,Grade A,2,Exporter,17,High,110,130007
R04418,19-11-2025,Brinjal,Hybrid,Erode Market,Madurai,1892,Low,High,Cloudy,Yes,4992,185,Grade B,6,Supermarket,36,Low,97,74100
R04419,19-01-2025,Drumstick,Local,Trichy Market,Madurai,3245,Low,Medium,Rainy,No,4845,34,Grade C,10,Wholesaler,39,High,97,54177
R04420,08-01-2025,Cabbage,Premium,Erode Market,Karur,4193,High,Medium,Sunny,No,227,76,Grade B,12,Retailer,2,Low,91,123560
R04421,22-03-2026,Pumpkin,Premium,Erode Market,Dindigul,2947,High,High,Sunny,No,950,140,Grade C,6,Wholesaler,37,High,107,94804
R04422,18-03-2026,Cabbage,Local,Tiruppur Market,Tiruppur,1024,Medium,Medium,Sunny,Yes,4733,23,Grade C,15,Supermarket,4,Low,116,81264
R04423,21-04-2026,Brinjal,Premium,Madurai Market,Tiruppur,712,Low,Medium,Sunny,No,1560,199,Grade C,12,Retailer,34,High,111,64045
R04424,23-03-2025,Potato,Hybrid,Erode Market,Chennai,1410,Low,Low,Sunny,Yes,1939,144,Grade B,6,Retailer,3,High,102,76543
R04425,09-02-2025,Beetroot,Local,Salem Market,Karur,4928,Medium,High,Rainy,No,3977,63,Grade B,14,Supermarket,28,High,113,95767
R04426,08-12-2026,Cucumber,Premium,Trichy Market,Erode,277,High,High,Cloudy,No,1329,13,Grade B,4,Supermarket,39,Medium,113,102776
R04427,07-01-2025,Carrot,Hybrid,Tiruppur Market,Trichy,4887,Medium,High,Sunny,Yes,2138,245,Grade A,8,Supermarket,24,Low,112,123381
R04428,19-05-2025,Drumstick,Hybrid,Chennai Market,Trichy,2194,Low,Low,Rainy,No,782,71,Grade A,7,Exporter,13,Low,101,109865
R04429,19-11-2025,Chilli,Hybrid,Erode Market,Madurai,1829,High,Low,Rainy,Yes,288,94,Grade B,3,Wholesaler,7,Low,93,104225
R04430,19-11-2026,Pumpkin,Premium,Madurai Market,Namakkal,1244,Low,High,Cloudy,No,643,135,Grade A,3,Wholesaler,24,High,110,61241
R04431,30-06-2025,Radish,Local,Erode Market,Erode,727,Low,High,Rainy,Yes,4889,145,Grade A,1,Exporter,38,High,96,69289
R04432,13-08-2025,Carrot,Local,Dindigul Market,Erode,1642,High,High,Rainy,Yes,4806,246,Grade B,0,Wholesaler,2,High,94,63635
R04433,30-07-2026,Ladies Finger,Hybrid,Karur Market,Erode,4569,Low,Medium,Sunny,Yes,2803,241,Grade C,13,Wholesaler,35,Low,118,89564
R04434,14-01-2026,Chilli,Premium,Karur Market,Coimbatore,3068,High,High,Cloudy,No,3768,133,Grade A,14,Exporter,36,Medium,108,129988
R04435,22-02-2025,Potato,Hybrid,Trichy Market,Tiruppur,2240,Medium,Low,Sunny,No,4909,140,Grade C,12,Supermarket,33,Medium,90,96161
R04436,09-12-2026,Radish,Premium,Salem Market,Namakkal,339,Low,High,Sunny,No,3252,70,Grade A,4,Supermarket,36,High,107,73057
R04437,07-02-2025,Onion,Hybrid,Namakkal Market,Tiruppur,4530,High,High,Sunny,No,1758,170,Grade C,3,Supermarket,40,Medium,101,109408
R04438,06-06-2026,Cauliflower,Hybrid,Karur Market,Erode,2337,Low,Low,Cloudy,No,2988,75,Grade B,7,Exporter,30,High,116,103360
R04439,12-07-2025,Pumpkin,Local,Tiruppur Market,Madurai,1884,Medium,Medium,Rainy,No,676,134,Grade C,2,Retailer,31,Medium,116,60627
R04440,31-08-2026,Cauliflower,Hybrid,Erode Market,Trichy,2605,High,Medium,Cloudy,No,4455,175,Grade B,1,Supermarket,31,Low,91,101275
R04441,10-05-2026,Tomato,Hybrid,Erode Market,Erode,2203,Low,Low,Sunny,Yes,2980,233,Grade C,13,Retailer,25,Medium,106,89545
R04442,09-12-2025,Drumstick,Hybrid,Salem Market,Salem,4910,Medium,Low,Rainy,No,2565,59,Grade B,0,Supermarket,35,High,115,134050
R04443,22-10-2025,Chilli,Premium,Tiruppur Market,Erode,4467,Low,Medium,Cloudy,No,3801,196,Grade B,14,Exporter,34,Low,103,128105
R04444,30-10-2026,Carrot,Hybrid,Dindigul Market,Coimbatore,397,High,High,Rainy,No,2117,170,Grade A,7,Exporter,23,High,112,89394
R04445,05-02-2025,Beans,Hybrid,Trichy Market,Tiruppur,3684,Medium,Low,Sunny,No,253,150,Grade C,14,Retailer,21,Medium,100,99635
R04446,31-01-2025,Onion,Premium,Madurai Market,Madurai,1694,Medium,Low,Rainy,Yes,4049,190,Grade A,15,Supermarket,40,Medium,112,120268
R04447,18-08-2025,Onion,Premium,Karur Market,Chennai,2020,High,Medium,Sunny,Yes,3404,233,Grade A,1,Retailer,22,High,106,119316
R04448,24-11-2025,Drumstick,Local,Tiruppur Market,Madurai,1486,Low,Low,Sunny,No,4461,222,Grade C,10,Exporter,31,High,112,82682
R04449,16-07-2026,Brinjal,Hybrid,Salem Market,Coimbatore,3145,Medium,Low,Sunny,Yes,939,137,Grade B,12,Wholesaler,31,Low,102,128208
R04450,21-08-2025,Radish,Hybrid,Coimbatore Market,Erode,4272,High,Low,Cloudy,No,3803,190,Grade B,3,Retailer,33,High,117,103856
R04451,10-05-2025,Beans,Local,Chennai Market,Erode,1685,Low,High,Cloudy,Yes,4610,148,Grade A,14,Exporter,15,Medium,96,64341
R04452,03-09-2026,Brinjal,Hybrid,Madurai Market,Chennai,3759,High,Low,Rainy,No,4602,199,Grade A,10,Supermarket,31,Low,116,132654
R04453,23-04-2026,Brinjal,Hybrid,Namakkal Market,Erode,2649,High,Medium,Sunny,No,2363,245,Grade C,14,Wholesaler,8,High,110,73090
R04454,07-09-2026,Chilli,Local,Namakkal Market,Erode,1148,Low,Low,Cloudy,No,4400,31,Grade C,4,Retailer,22,Medium,98,67385
R04455,13-06-2025,Drumstick,Local,Namakkal Market,Madurai,4925,High,High,Cloudy,No,365,74,Grade C,3,Supermarket,22,High,107,95447
R04456,28-02-2026,Onion,Local,Tiruppur Market,Trichy,1694,Low,Low,Cloudy,Yes,3464,67,Grade A,14,Exporter,21,Medium,120,89016
R04457,24-09-2025,Radish,Premium,Trichy Market,Coimbatore,227,Medium,Low,Sunny,Yes,4925,129,Grade C,10,Exporter,27,High,90,93362
R04458,12-03-2025,Pumpkin,Premium,Tiruppur Market,Tiruppur,3298,High,Medium,Rainy,Yes,4963,149,Grade C,5,Exporter,35,High,119,110153
R04459,19-07-2025,Cauliflower,Premium,Coimbatore Market,Namakkal,4864,High,High,Sunny,No,4570,247,Grade C,5,Retailer,32,High,118,98818
R04460,14-08-2026,Chilli,Local,Madurai Market,Karur,676,Low,Low,Sunny,No,1267,76,Grade A,6,Retailer,40,Medium,115,94922
R04461,28-11-2026,Potato,Premium,Tiruppur Market,Trichy,3337,Medium,Medium,Cloudy,No,3568,181,Grade A,5,Wholesaler,22,Low,101,120075
R04462,09-11-2025,Pumpkin,Hybrid,Namakkal Market,Karur,4364,High,Medium,Rainy,Yes,3266,152,Grade B,8,Exporter,19,Low,90,121348
R04463,30-01-2025,Potato,Premium,Dindigul Market,Salem,1938,Medium,Low,Rainy,No,970,80,Grade A,9,Wholesaler,33,High,106,100559
R04464,03-03-2025,Beetroot,Local,Madurai Market,Namakkal,1559,High,Medium,Rainy,Yes,4586,146,Grade B,1,Exporter,39,Medium,100,115381
R04465,19-05-2026,Carrot,Premium,Chennai Market,Madurai,3912,Medium,Low,Sunny,Yes,297,129,Grade A,2,Supermarket,37,High,107,144788
R04466,11-10-2026,Cucumber,Local,Chennai Market,Tiruppur,145,Low,Low,Sunny,No,4263,171,Grade A,7,Wholesaler,6,Low,115,59941
R04467,15-07-2025,Beans,Premium,Coimbatore Market,Coimbatore,3281,High,Medium,Sunny,No,2475,42,Grade C,7,Supermarket,21,Medium,91,106831
R04468,26-03-2026,Pumpkin,Premium,Madurai Market,Salem,160,Low,High,Rainy,Yes,1248,210,Grade B,8,Retailer,15,Low,110,46887
R04469,28-01-2026,Drumstick,Local,Coimbatore Market,Karur,3139,Medium,High,Cloudy,Yes,2488,36,Grade C,6,Exporter,17,Low,115,96194
R04470,27-01-2026,Brinjal,Local,Chennai Market,Erode,1114,High,Low,Sunny,Yes,2555,33,Grade A,5,Supermarket,4,Low,90,123610
R04471,11-05-2025,Carrot,Local,Madurai Market,Salem,1091,Low,High,Rainy,Yes,4625,85,Grade C,3,Supermarket,12,Medium,97,39215
R04472,21-11-2025,Tomato,Local,Salem Market,Erode,2301,High,Low,Cloudy,Yes,629,181,Grade A,10,Wholesaler,10,Low,90,102017
R04473,03-12-2025,Ladies Finger,Hybrid,Karur Market,Trichy,1567,High,High,Sunny,No,2221,167,Grade B,3,Supermarket,8,High,117,90697
R04474,08-08-2026,Beans,Premium,Karur Market,Erode,4077,Medium,Low,Sunny,Yes,1040,32,Grade B,8,Wholesaler,8,Medium,112,131382
R04475,02-04-2026,Tomato,Local,Trichy Market,Erode,110,Medium,High,Rainy,Yes,424,109,Grade B,11,Exporter,10,High,110,54236
R04476,31-01-2025,Pumpkin,Local,Dindigul Market,Karur,1643,High,Low,Rainy,No,1760,115,Grade B,4,Wholesaler,40,Medium,94,95161
R04477,18-01-2026,Pumpkin,Premium,Salem Market,Coimbatore,2683,Medium,Medium,Cloudy,No,974,230,Grade B,14,Retailer,10,Medium,116,91329
R04478,24-09-2026,Brinjal,Hybrid,Coimbatore Market,Erode,1970,Low,Medium,Rainy,No,1269,87,Grade A,7,Wholesaler,20,High,108,61515
R04479,11-04-2026,Beetroot,Local,Namakkal Market,Madurai,233,Medium,High,Cloudy,No,4714,220,Grade B,3,Wholesaler,4,High,111,42778
R04480,20-05-2025,Drumstick,Premium,Salem Market,Karur,2923,Medium,Low,Cloudy,Yes,1359,108,Grade A,13,Exporter,34,High,98,142248
R04481,24-11-2025,Pumpkin,Local,Erode Market,Chennai,3637,High,High,Sunny,Yes,3005,209,Grade C,8,Retailer,40,Low,103,98329
R04482,14-01-2025,Brinjal,Hybrid,Dindigul Market,Karur,1622,High,Medium,Rainy,Yes,2519,235,Grade B,1,Supermarket,28,Medium,109,103866
R04483,18-04-2026,Pumpkin,Local,Namakkal Market,Salem,4864,Low,Low,Cloudy,Yes,2769,215,Grade A,7,Supermarket,23,Low,96,107245
R04484,12-07-2026,Brinjal,Local,Coimbatore Market,Dindigul,1233,Medium,High,Cloudy,Yes,1915,35,Grade A,5,Retailer,33,Medium,112,73575
R04485,06-06-2025,Tomato,Premium,Chennai Market,Tiruppur,2219,Medium,High,Rainy,Yes,1749,71,Grade B,1,Supermarket,35,Medium,103,96027
R04486,01-01-2026,Radish,Premium,Chennai Market,Erode,4883,Medium,High,Cloudy,Yes,3031,246,Grade A,8,Supermarket,20,High,112,112933
R04487,31-07-2026,Radish,Local,Coimbatore Market,Dindigul,3147,Medium,Medium,Cloudy,No,911,51,Grade C,6,Retailer,7,Medium,118,74583
R04488,15-12-2026,Ladies Finger,Hybrid,Dindigul Market,Trichy,2310,Low,Low,Rainy,Yes,1352,164,Grade C,10,Exporter,19,Low,104,102201
R04489,07-09-2026,Drumstick,Hybrid,Madurai Market,Coimbatore,2379,High,Medium,Rainy,No,390,150,Grade B,14,Exporter,19,Low,118,108454
R04490,21-03-2026,Carrot,Premium,Karur Market,Salem,4247,High,Low,Sunny,No,4817,199,Grade A,11,Retailer,11,Low,93,119439
R04491,01-06-2026,Ladies Finger,Premium,Trichy Market,Tiruppur,1404,Low,Low,Sunny,No,3280,99,Grade B,12,Wholesaler,28,Low,90,100194
R04492,19-02-2025,Cucumber,Premium,Trichy Market,Madurai,1758,Medium,High,Sunny,Yes,3054,106,Grade B,0,Exporter,24,Medium,112,113689
R04493,18-02-2026,Ladies Finger,Hybrid,Erode Market,Trichy,3294,High,Medium,Sunny,No,1392,181,Grade C,6,Exporter,10,Medium,114,113609
R04494,01-05-2026,Drumstick,Hybrid,Trichy Market,Erode,3319,Low,Medium,Cloudy,No,3421,197,Grade B,14,Exporter,20,Low,102,91710
R04495,06-08-2025,Carrot,Hybrid,Chennai Market,Chennai,4267,Medium,Low,Cloudy,Yes,890,19,Grade B,13,Exporter,37,Medium,109,136071
R04496,19-08-2025,Ladies Finger,Local,Trichy Market,Dindigul,3431,Low,Low,Cloudy,No,1845,113,Grade C,5,Supermarket,6,Medium,103,70410
R04497,10-07-2025,Radish,Premium,Madurai Market,Namakkal,2430,Medium,Medium,Rainy,No,766,132,Grade C,6,Wholesaler,16,Medium,113,75388
R04498,27-02-2025,Onion,Local,Namakkal Market,Karur,3581,Medium,Medium,Rainy,Yes,3212,59,Grade B,10,Retailer,14,Medium,119,94077
R04499,15-07-2026,Drumstick,Premium,Erode Market,Tiruppur,3069,Medium,High,Rainy,Yes,3417,32,Grade C,9,Exporter,20,High,115,104643
R04500,21-05-2026,Cauliflower,Local,Karur Market,Chennai,3801,Medium,Medium,Cloudy,Yes,1868,223,Grade B,6,Wholesaler,19,Low,107,105133
R04501,18-03-2026,Cauliflower,Local,Salem Market,Namakkal,906,High,High,Sunny,Yes,3941,62,Grade B,12,Supermarket,28,Medium,104,90761
R04502,26-08-2025,Ladies Finger,Local,Tiruppur Market,Coimbatore,4102,Low,Medium,Rainy,No,1536,242,Grade C,6,Exporter,24,High,104,69217
R04503,27-02-2026,Onion,Hybrid,Namakkal Market,Tiruppur,3468,Medium,High,Rainy,No,1168,111,Grade B,0,Wholesaler,11,Medium,93,74695
R04504,07-11-2026,Radish,Local,Madurai Market,Trichy,4868,High,Medium,Cloudy,No,1627,73,Grade C,8,Retailer,30,Medium,98,104983
R04505,05-07-2026,Radish,Local,Tiruppur Market,Erode,2567,High,High,Sunny,Yes,4937,157,Grade B,15,Retailer,36,Low,96,81120
R04506,16-06-2026,Pumpkin,Local,Namakkal Market,Coimbatore,1911,High,Low,Rainy,Yes,3073,105,Grade B,15,Retailer,22,Low,116,82838
R04507,12-09-2025,Pumpkin,Premium,Coimbatore Market,Karur,2788,Low,High,Rainy,Yes,4648,178,Grade B,1,Exporter,37,Medium,112,101031
R04508,07-07-2025,Brinjal,Premium,Karur Market,Dindigul,3082,Medium,High,Rainy,Yes,720,15,Grade A,0,Exporter,23,High,102,124010
R04509,07-08-2025,Chilli,Premium,Coimbatore Market,Trichy,550,Medium,Medium,Sunny,No,809,106,Grade B,3,Wholesaler,1,Medium,96,95629
R04510,02-12-2025,Brinjal,Premium,Chennai Market,Madurai,4797,Medium,Low,Rainy,Yes,2581,205,Grade C,0,Retailer,21,High,105,102395
R04511,26-09-2025,Drumstick,Premium,Dindigul Market,Karur,4071,Medium,High,Rainy,No,638,48,Grade B,7,Exporter,5,Low,107,103231
R04512,07-09-2026,Ladies Finger,Local,Namakkal Market,Dindigul,1983,Medium,High,Cloudy,No,2401,91,Grade C,0,Supermarket,29,Low,110,73516
R04513,05-03-2025,Onion,Premium,Dindigul Market,Chennai,1183,Medium,Low,Cloudy,No,3847,168,Grade C,5,Supermarket,24,High,110,83645
R04514,16-02-2026,Cauliflower,Local,Tiruppur Market,Madurai,485,Medium,Low,Sunny,Yes,3568,55,Grade B,13,Wholesaler,6,Medium,97,84507
R04515,21-07-2025,Beetroot,Local,Karur Market,Chennai,3343,High,High,Sunny,No,4878,200,Grade C,10,Exporter,3,High,113,87409
R04516,10-10-2026,Cucumber,Local,Erode Market,Chennai,377,High,Low,Cloudy,Yes,1178,222,Grade B,4,Wholesaler,13,High,100,90543
R04517,19-02-2026,Potato,Local,Madurai Market,Trichy,1692,Low,Medium,Cloudy,Yes,1617,9,Grade B,15,Supermarket,40,Low,116,76991
R04518,12-03-2025,Carrot,Premium,Karur Market,Tiruppur,121,Medium,High,Sunny,No,1290,206,Grade C,14,Retailer,10,Medium,101,40803
R04519,16-02-2026,Brinjal,Premium,Chennai Market,Madurai,1076,High,Low,Cloudy,No,4988,184,Grade A,15,Retailer,1,High,108,79147
R04520,30-01-2026,Tomato,Premium,Dindigul Market,Tiruppur,3908,Medium,Medium,Sunny,No,2050,76,Grade B,15,Retailer,27,High,111,105402
R04521,26-04-2025,Drumstick,Hybrid,Tiruppur Market,Madurai,2114,Medium,Low,Cloudy,Yes,341,197,Grade C,2,Wholesaler,11,Low,92,94667
R04522,04-07-2025,Carrot,Local,Madurai Market,Tiruppur,4171,Low,Medium,Rainy,No,3814,63,Grade A,2,Exporter,39,Low,96,115670
R04523,17-12-2025,Tomato,Local,Trichy Market,Salem,459,Medium,Low,Rainy,No,4519,195,Grade A,8,Wholesaler,19,High,100,57346
R04524,13-04-2025,Pumpkin,Local,Tiruppur Market,Karur,4673,High,Low,Rainy,Yes,797,213,Grade A,9,Wholesaler,25,Medium,107,124647
R04525,21-12-2025,Chilli,Hybrid,Madurai Market,Madurai,2265,Medium,Medium,Cloudy,No,3470,140,Grade A,6,Retailer,2,High,105,93630
R04526,02-08-2025,Beans,Local,Madurai Market,Karur,3810,Medium,Medium,Cloudy,No,2102,134,Grade C,10,Retailer,34,High,117,76370
R04527,21-06-2025,Cabbage,Premium,Namakkal Market,Coimbatore,2414,Medium,High,Cloudy,No,2278,46,Grade C,7,Supermarket,33,High,120,73389
R04528,06-05-2026,Pumpkin,Hybrid,Salem Market,Erode,484,High,Medium,Sunny,Yes,3053,203,Grade B,14,Supermarket,33,High,106,87985
R04529,26-08-2025,Tomato,Local,Karur Market,Tiruppur,505,High,Low,Rainy,No,3211,207,Grade C,7,Wholesaler,38,High,117,59301
R04530,05-01-2026,Beetroot,Hybrid,Namakkal Market,Tiruppur,173,Low,High,Cloudy,Yes,4124,15,Grade C,7,Exporter,22,Medium,113,64268
R04531,23-06-2026,Cucumber,Premium,Dindigul Market,Trichy,1714,High,Low,Rainy,Yes,3207,60,Grade B,7,Supermarket,29,High,92,116077
R04532,07-12-2026,Cauliflower,Hybrid,Karur Market,Coimbatore,2210,Medium,High,Rainy,Yes,3023,166,Grade C,9,Supermarket,23,Low,108,82192
R04533,25-06-2025,Cabbage,Premium,Salem Market,Trichy,4854,Low,Medium,Rainy,Yes,4774,119,Grade B,10,Wholesaler,7,High,106,90825
R04534,10-08-2026,Carrot,Local,Coimbatore Market,Chennai,4370,Medium,Medium,Rainy,No,2305,210,Grade B,2,Supermarket,6,Medium,100,102029
R04535,26-05-2026,Onion,Hybrid,Erode Market,Namakkal,4619,High,Medium,Cloudy,Yes,445,88,Grade B,13,Wholesaler,9,Medium,118,125210
R04536,02-07-2025,Drumstick,Hybrid,Tiruppur Market,Madurai,361,Low,Medium,Rainy,No,4646,193,Grade B,10,Wholesaler,22,Medium,107,48221
R04537,28-01-2026,Cauliflower,Hybrid,Namakkal Market,Madurai,3594,Low,Low,Sunny,Yes,1111,168,Grade C,5,Supermarket,21,High,103,100354
R04538,26-03-2025,Cabbage,Hybrid,Namakkal Market,Dindigul,4834,High,Medium,Cloudy,Yes,4663,178,Grade B,2,Exporter,33,Low,112,151917
R04539,12-06-2025,Beans,Premium,Tiruppur Market,Salem,4467,High,High,Sunny,Yes,1997,129,Grade A,0,Supermarket,38,Medium,90,135995
R04540,18-06-2025,Carrot,Local,Dindigul Market,Karur,266,Medium,Medium,Rainy,Yes,1447,241,Grade B,5,Wholesaler,18,Low,112,59497
R04541,17-05-2026,Cucumber,Hybrid,Karur Market,Erode,940,Medium,Low,Cloudy,No,3855,245,Grade A,11,Retailer,8,Medium,111,66212
R04542,29-03-2026,Beans,Hybrid,Erode Market,Tiruppur,1759,Low,High,Cloudy,Yes,4489,17,Grade C,12,Wholesaler,30,High,114,44422
R04543,08-02-2026,Cucumber,Local,Erode Market,Karur,4800,Low,High,Sunny,Yes,2497,202,Grade C,8,Retailer,9,Medium,110,71391
R04544,16-02-2025,Pumpkin,Premium,Madurai Market,Chennai,4648,High,High,Rainy,No,2510,167,Grade C,6,Supermarket,20,Low,117,93647
R04545,06-06-2026,Beetroot,Hybrid,Karur Market,Trichy,1403,Low,Medium,Rainy,No,2256,241,Grade C,5,Exporter,25,Medium,111,53747
R04546,14-12-2025,Cauliflower,Hybrid,Chennai Market,Madurai,4365,Medium,Medium,Rainy,Yes,2754,92,Grade C,6,Wholesaler,20,Low,117,97860
R04547,24-07-2025,Radish,Local,Namakkal Market,Madurai,1640,Low,Medium,Rainy,No,625,138,Grade A,9,Supermarket,19,High,108,56602
R04548,03-03-2025,Beetroot,Local,Coimbatore Market,Karur,2530,Low,Medium,Sunny,No,4964,32,Grade C,4,Retailer,21,Medium,111,62352
R04549,04-06-2026,Cauliflower,Hybrid,Trichy Market,Karur,1436,High,Medium,Sunny,Yes,303,207,Grade B,4,Exporter,2,Low,93,108158
R04550,12-08-2026,Tomato,Hybrid,Salem Market,Trichy,3595,Medium,Low,Sunny,Yes,1440,95,Grade B,4,Supermarket,19,Low,104,128956
R04551,01-03-2026,Beetroot,Local,Dindigul Market,Salem,411,Medium,Medium,Cloudy,No,3207,239,Grade B,13,Exporter,4,Low,104,58185
R04552,19-02-2025,Beans,Local,Erode Market,Coimbatore,4736,Medium,High,Cloudy,No,3094,64,Grade C,4,Supermarket,29,High,98,97004
R04553,06-12-2026,Carrot,Hybrid,Erode Market,Erode,3995,High,Low,Rainy,No,3505,163,Grade A,2,Exporter,35,Low,106,131544
R04554,28-07-2026,Beans,Hybrid,Karur Market,Erode,3044,High,High,Sunny,No,1338,65,Grade C,6,Exporter,34,Medium,91,100393
R04555,31-05-2026,Pumpkin,Hybrid,Erode Market,Dindigul,3082,Medium,Low,Cloudy,No,1648,199,Grade A,0,Retailer,2,Medium,118,108488
R04556,14-05-2026,Radish,Local,Dindigul Market,Trichy,465,Medium,High,Cloudy,No,4426,91,Grade C,1,Retailer,13,Medium,119,51598
R04557,05-01-2025,Cucumber,Premium,Tiruppur Market,Erode,2578,Medium,Low,Rainy,Yes,642,41,Grade B,9,Wholesaler,14,Medium,115,97691
R04558,03-06-2026,Carrot,Hybrid,Tiruppur Market,Salem,2041,Low,High,Cloudy,No,233,28,Grade A,12,Retailer,24,Medium,118,78815
R04559,24-12-2026,Radish,Local,Dindigul Market,Salem,3400,Medium,High,Sunny,Yes,3376,39,Grade A,3,Wholesaler,19,Low,117,96188
R04560,15-04-2025,Brinjal,Premium,Karur Market,Namakkal,3681,Low,Low,Sunny,No,1273,133,Grade A,2,Retailer,13,Low,108,121096
